system:index,dry_days,max_temp,mean_temp,min_temp,month,total_precip,year,.geo
380,5,298.2197570800781,297.14457990858295,296.06761233011883,9.0,0.20507303919473685,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,10,297.81221707661945,295.7484572010656,293.61132431030273,10.0,0.23700147207328115,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,26,296.47117042541504,294.53423561520043,292.26554743448895,11.0,0.012871121481836667,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,31,296.45329729715985,292.74670818287836,290.21586926778156,12.0,2.575905078074925E-4,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,28,297.27775319417316,295.9381688230781,293.7823435465495,1.0,0.007462372155455199,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,27,298.7478853861491,297.53987089792884,296.4689254760742,2.0,0.002793645000789269,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,21,301.4555295308431,298.60035834773896,294.7950134277344,3.0,0.05308304375048323,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,19,302.33800315856934,300.46798979441326,296.5810654958089,4.0,0.050710884444544746,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,2,300.8169371287028,298.7102699484876,297.1399796803792,5.0,0.25515152288433995,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,6,299.47470982869464,298.21103422376837,296.7708988189697,6.0,0.15445068242389937,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,10,298.63987159729004,297.46927564887596,295.3293685913086,7.0,0.1783900479802938,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,4,299.5203399658203,297.9996931219614,296.2377560933431,8.0,0.16984215169430428,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,3,298.64610799153644,297.3221368365818,296.4500325520833,9.0,0.19912553646651787,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,10,297.58499336242676,296.1696592761624,294.9562594095866,10.0,0.19250226437034357,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,25,297.7927411397298,295.17167110443114,291.3057009379069,11.0,0.047785719507068336,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,31,296.1103452046712,293.642657967024,289.9699306488037,12.0,0.0011514424883003471,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,31,297.4297415415446,296.1656646933607,293.7102330525716,1.0,0.006460277424974237,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,28,299.77316347757977,297.3328421456473,295.4786370595296,2.0,8.911211257967011E-5,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,29,302.70647048950195,300.720312897877,298.5076052347819,3.0,0.05901531685401196,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,19,302.9352633158366,299.6960628933377,294.0948969523112,4.0,0.06193008390499699,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,5,301.9627049763997,299.49122709869056,297.6912212371826,5.0,0.15494542077289708,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,7,299.32506434122723,297.6722919464112,295.30693435668945,6.0,0.3070331972096163,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,7,299.4204839070638,297.73967835210976,295.65210151672363,7.0,0.23926822517605117,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,0,298.69461313883465,297.0433347558463,295.2251377105713,8.0,0.33483692665004483,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,2,298.5813515981038,297.19811422559957,295.62398529052734,9.0,0.21964401638187425,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,7,297.3800443013509,295.66943078399976,293.44901911417645,10.0,0.13815363390511948,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,28,295.7407766977946,294.002946472168,291.55748812357587,11.0,0.004622660037075121,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,29,296.2543551127116,293.50918845720184,290.5060469309489,12.0,0.013990239644158464,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,26,296.1359799702962,293.28275744120276,290.4217580159505,1.0,0.016730774901834167,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,27,297.4070288340251,295.6333963021465,293.2030563354492,2.0,0.01498692509462174,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,31,302.3286240895589,300.1859020725373,296.1137390136719,3.0,6.76942795116986E-5,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,25,304.65819549560547,302.457398139106,300.2643407185872,4.0,0.017314697093315345,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,13,303.12889607747394,300.772381095476,299.2987995147705,5.0,0.06334642140360458,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,4,301.4861354827881,298.71942242516417,295.56184005737305,6.0,0.22921861177097114,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,6,299.4652404785156,297.48900228931063,295.39146931966144,7.0,0.32396721522760075,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,6,298.7327124277751,297.2224599776729,295.93231201171875,8.0,0.2904274136836271,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,2,298.40605036417645,296.9968169954089,296.05558586120605,9.0,0.23295431634295127,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,4,296.9159819285075,294.9359921281055,291.80335934956867,10.0,0.2759515963768635,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,28,295.432315826416,293.11706776089136,289.31543286641437,11.0,0.004488449366611746,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,28,295.7417920430501,292.964382356213,288.17653528849286,12.0,0.034946957660888955,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,28,295.9218235015869,293.90790822429045,289.46018981933594,1.0,0.014989134794820558,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,28,297.939598719279,295.1096873737516,291.5565592447917,2.0,5.247933131613536E-5,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,20,301.3011525472005,298.1113087028586,295.13040987650555,3.0,0.049745772812858746,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,15,302.0465609232585,299.1382532967462,295.92324447631836,4.0,0.09471394589781923,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,11,301.89331181844074,299.3593011671496,296.2164446512858,5.0,0.14061233696480713,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,12,299.9389254252116,298.89308912489145,297.17834726969403,6.0,0.09255899824525571,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,10,299.7538890838623,298.47789963342814,296.06803766886395,7.0,0.1793672057343656,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,3,299.48708216349286,296.98472771593316,295.2978521982829,8.0,0.2923613234924787,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,0,297.5774663289388,296.7696097903781,295.51669057210285,9.0,0.34200895052384794,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,10,297.1089719136556,295.7593678915372,294.00005531311035,10.0,0.10830653128073209,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,29,297.21252695719403,294.9223787095811,292.85414123535156,11.0,0.0026737637725382513,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,31,296.2657222747803,292.95588960955206,289.03414789835614,12.0,0.0017817579274606032,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,31,297.67552947998047,295.8205446427868,291.6123561859131,1.0,7.892029096367992E-5,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,22,299.14276123046875,297.9975163141886,295.5334841410319,2.0,0.02057736600081128,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,21,300.6715965270996,297.866695609144,292.4123655954997,3.0,0.13427740955089718,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,24,301.95356432596844,300.00695754157175,297.9431610107422,4.0,0.022261341333400964,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,5,301.0505434672038,298.47174726506717,295.9245357513428,5.0,0.29102311301594597,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,0,298.9887809753418,297.54881748623325,296.1541938781738,6.0,0.3042056489798597,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,3,299.3723672231038,296.908247055546,294.9250144958496,7.0,0.3796422615194679,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,3,298.84309069315594,296.7168004640969,295.74573644002277,8.0,0.43479908274679246,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,2,298.8241780598958,297.0068326738146,295.46106910705566,9.0,0.21659565456798902,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,14,297.51208623250324,295.24610004630136,291.84822845458984,10.0,0.09794647867408202,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,26,296.81910769144696,294.7095879024929,292.7755692799886,11.0,0.04656017698286519,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,27,296.1203161875407,294.0419045930268,291.878381729126,12.0,0.01778581382899347,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,26,297.17669169108075,294.7530902329312,290.49402300516766,1.0,0.010624985636354722,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,28,298.3880360921224,295.851207846687,291.61974906921387,2.0,4.041570094059921E-5,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,24,301.3059075673421,299.20791086586576,295.293602625529,3.0,0.06989202022155538,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,19,302.2269452412923,300.3703975889417,297.92811902364093,4.0,0.04207206225576243,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,9,301.28378041585285,298.967930168234,296.00517082214355,5.0,0.18054168886866506,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,4,299.7177168528239,298.47183119455974,297.0157279968262,6.0,0.22836803799353333,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,3,298.7110735575358,297.64982174288843,296.1974741617839,7.0,0.22163950000280153,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,0,298.8257128397624,297.04403938785674,295.6849880218506,8.0,0.40924248797047724,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,2,298.0978196461995,296.80145725674095,295.7479540506999,9.0,0.29141873210852864,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,9,297.2812309265137,296.1559279041906,294.35672823588055,10.0,0.16357406704230115,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,22,296.15062586466473,294.56257648468016,292.085698445638,11.0,0.04083843846652968,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,31,296.326140721639,292.834452639344,289.5326976776123,12.0,0.0014283465397326722,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,30,297.4794724782308,294.41429404802216,289.4763361612956,1.0,0.0017303118110802984,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,25,299.6448866526286,294.86900217779754,290.0565999348958,2.0,0.04794619298934322,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,27,300.98780186971027,298.8833534897015,295.7176793416341,3.0,0.016929067130607933,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,12,300.8801383972168,298.4088616900974,296.067818959554,4.0,0.19937838262791274,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,6,299.4784628550212,297.89840546474665,296.5820960998535,5.0,0.17907594713182107,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,3,299.1460539499919,297.5717596477933,295.7726929982503,6.0,0.2316346192816674,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,3,298.81572405497235,297.3359422786261,294.9693686167399,7.0,0.34798713625391287,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,5,298.818749109904,297.351241286083,295.1676076253255,8.0,0.24291432120701728,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,2,298.75415420532227,296.8920188903809,295.0277442932129,9.0,0.2789905413990077,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,13,297.09636243184406,295.96000745219567,294.26735432942706,10.0,0.156927917714885,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,21,296.90332221984863,295.1316573037042,293.0930881500244,11.0,0.07395702086067502,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,29,296.93920199076337,292.9560618862029,290.8144982655843,12.0,0.006186336383031232,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,29,296.13626797993976,293.5892075364308,291.1783192952474,1.0,0.0045723951822260744,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,25,298.0066967010498,296.16426367986776,293.33066685994464,2.0,0.00471526550277801,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,23,299.7312126159668,298.09042387111214,295.65180524190265,3.0,0.053310491530016435,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,20,299.47617785135907,297.74168866475424,293.2071062723796,4.0,0.057286140297698296,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,17,301.48499870300293,299.2448706678166,296.0708872477214,5.0,0.11859560385305201,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,9,300.6316947937012,299.40803532070584,297.8959954579671,6.0,0.060583003682250336,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,2,298.72364743550617,297.50667278740997,295.5310541788737,7.0,0.28613224554217,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,8,298.8412551879883,297.6986201296571,296.1818510691325,8.0,0.23340724020651393,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,0,297.71483421325684,296.77711556752524,295.25557645161945,9.0,0.3049920634587302,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,11,297.9591776529948,296.5487198983469,294.9015242258708,10.0,0.1346561204633936,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,26,297.437801361084,295.47007649739584,291.7366886138916,11.0,0.031669590797530844,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,31,297.43534024556476,295.44173273476224,293.3875039418538,12.0,6.336764990351185E-4,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,30,297.8286469777425,296.14422305937734,294.70268567403156,1.0,0.005438522145368552,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,25,300.14538701375324,297.6136470068069,295.5934778849284,2.0,0.0059604250114873025,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,28,302.3947893778483,300.3077930532477,298.70057487487793,3.0,0.018363653868071594,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,20,303.13107935587567,300.8180370966594,298.222905476888,4.0,0.036818250355164395,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,9,303.4135862986247,300.3485605178341,297.5738347371419,5.0,0.198036203651192,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,2,300.2946694691976,298.8445987913344,297.42368189493817,6.0,0.27416150425288777,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,3,299.6607748667399,298.1419609028806,296.23438453674316,7.0,0.20304389582328497,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,3,299.127960840861,297.79519950702627,296.72069549560547,8.0,0.2570086814531365,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,3,298.5056260426839,297.19717127482096,296.2090644836426,9.0,0.19632006955393067,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,15,298.6209125518799,296.4182465871176,295.28944206237793,10.0,0.1264873074976265,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,22,297.35679308573407,295.4208132214016,292.7715435028076,11.0,0.05423056868029974,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,28,297.1285794576009,294.1174758993169,290.8523826599121,12.0,0.006975079794695915,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,28,297.78028043111163,294.7702509562174,291.96462631225586,1.0,0.03482395603022681,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,23,299.5579465230306,296.0997520174298,291.7509536743164,2.0,0.014615938998776556,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,25,300.6681448618571,299.0516389005928,296.85000928243,3.0,0.022509988665674996,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,4,301.8533630371094,298.02143016391324,295.5877513885498,4.0,0.2949480342975157,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,1,298.0952968597412,297.0482726968745,295.2297814687093,5.0,0.3230735789730197,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,4,298.95033009847003,297.40731006198456,296.3551489512126,6.0,0.22080280199189417,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,9,299.02856763203937,297.8543871192522,296.0406907399495,7.0,0.16598161428012048,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,2,298.3175849914551,296.8896920193908,295.1314055124919,8.0,0.3261549079856749,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,4,297.84534390767413,296.7409338209364,295.4001159667969,9.0,0.2950438082627116,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,6,297.1154384613037,295.70976940278086,294.4847520192464,10.0,0.2808852380906224,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,17,296.28372446695965,294.6066587236192,291.3507080078125,11.0,0.06410950864518838,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,27,295.09711265563965,291.3711368191627,285.4337565104167,12.0,0.011398447186820704,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,29,297.04897117614746,294.82053112727345,291.67333602905273,1.0,0.008964293133903567,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,20,299.393850962321,295.3543321456032,290.069860458374,2.0,0.048407214125859355,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,25,300.491309483846,297.47427115901826,293.79406420389813,3.0,0.030764030546098553,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,8,301.2574272155762,297.9278683344523,295.1920522054036,4.0,0.23682056809809282,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,3,299.03416379292804,297.5737542798442,295.3186613718669,5.0,0.4314961652365241,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,2,298.63242212931317,297.2655353122288,295.8651466369629,6.0,0.25725582017334503,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,6,298.39960289001465,297.1460050767468,295.59018262227374,7.0,0.20600404710101472,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,3,298.39339447021484,297.20471648759735,295.0560054779053,8.0,0.2962563963303353,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,5,297.95506795247394,296.387337006463,295.43156878153485,9.0,0.2453917497474265,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,2,297.4384994506836,296.0933742523194,294.5234438578288,10.0,0.1628025640761166,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,26,296.0787995656331,293.95331172943116,290.9018325805664,11.0,0.009792610035940896,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,30,296.1469135284424,294.5049526665801,291.69748878479004,12.0,0.0031152284402651276,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,25,298.4550380706787,295.52290877475536,293.00705019632977,1.0,0.023458531281960404,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,25,298.58773676554364,296.58499928883145,293.35515721638996,2.0,0.01896275838767636,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,15,299.59698422749835,296.9681508259107,292.7697073618571,3.0,0.10696396066134994,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,16,302.2140998840332,300.50187399122456,298.9415734608968,4.0,0.048954896270672066,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,2,299.08251825968426,297.4664055403843,295.88221804300946,5.0,0.3946789301222786,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,5,298.7044595082601,297.5076172722711,296.2922445933024,6.0,0.2030489223707832,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,9,298.65602175394696,297.50582239704755,295.6999759674072,7.0,0.17100600309549918,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,5,299.3223768870036,297.43700306389917,295.51428095499676,8.0,0.24459725957681044,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,4,298.7219181060791,297.18043755425344,295.55394236246747,9.0,0.14010114076749147,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,5,297.5698782602946,296.3333042308849,294.47778065999347,10.0,0.16397165088959653,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,26,296.60665766398114,293.08039268917514,289.4996878306071,11.0,0.010777347252862057,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,27,296.28154309590656,294.0589138359152,291.018164952596,12.0,0.010319292454177287,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,30,296.8793462117513,294.2908167069958,290.8770287831624,1.0,0.005258986002161237,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,28,298.3131841023763,297.213698387146,295.9394728342692,2.0,0.005696564952138772,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,24,300.688777923584,298.24252739773004,293.5521876017253,3.0,0.047699616922159294,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,18,301.5160439809163,299.7970129436917,295.6214421590169,4.0,0.0768481993140604,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,3,299.70724232991535,298.2358150482177,296.3551197052002,5.0,0.23289195870699686,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,5,299.43323008219403,298.1529852549235,296.6291166941325,6.0,0.1577790748835355,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,8,298.7783610026042,297.7432682283463,296.254695892334,7.0,0.14529952616019415,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,1,298.1168975830078,296.80124990401725,295.225066502889,8.0,0.3639944362745595,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,1,297.9275830586751,296.33026703728575,295.3170871734619,9.0,0.5706732606128853,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,11,297.3036581675212,295.8680271845992,293.66370582580566,10.0,0.171926752902408,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,16,297.4988149007161,295.13459538353806,291.9558099110921,11.0,0.07490103430250983,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,24,297.132537206014,294.6634671816262,292.61619822184247,12.0,0.02845243991415458,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,26,295.82067489624023,293.47733606317996,291.63067626953125,1.0,0.011334559084215101,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,21,297.76598993937176,295.8707095781962,291.83683649698895,2.0,0.030231820593645153,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,14,299.26417477925617,296.87599860980947,294.3142375946045,3.0,0.1665551312098792,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,20,300.22728729248047,299.10843753814703,296.35202407836914,4.0,0.04585837298663975,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,11,301.13611094156903,299.03401754235705,296.669220606486,5.0,0.1341335716336367,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,7,299.33454449971515,297.89132306840685,296.0274651845296,6.0,0.20149637361301131,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,2,299.36056900024414,297.4470945583877,295.66750462849933,7.0,0.32029043994670303,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,5,298.74580510457355,297.6471754504788,295.5854187011719,8.0,0.20636777706245724,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,3,298.2733618418376,296.8473755306668,294.8204402923584,9.0,0.26670996304181926,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,12,298.00852394104004,296.01845148558255,294.37537574768066,10.0,0.08661527755140241,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,30,297.2782675425212,295.82760437859434,292.5549138387044,11.0,8.750993725179512E-4,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,31,295.78187878926593,292.90498497665567,290.75099817911786,12.0,5.072377417505436E-4,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,27,297.3859570821126,294.4007608762351,291.27312024434406,1.0,0.016810169491236593,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,25,298.88433774312335,295.00777832118933,291.57497533162433,2.0,0.05196738206031526,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,28,301.28040313720703,298.69614836990183,294.73083241780597,3.0,0.02091797887370106,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,21,302.5866991678874,300.550283877055,297.2810535430908,4.0,0.06444669071301945,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,1,300.7692565917969,298.1206190047726,296.1571439107259,5.0,0.2383922711641695,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,8,299.159522374471,297.4646583980985,295.9074993133545,6.0,0.27904893168815903,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,8,298.96967061360675,297.49050101413525,295.51013501485187,7.0,0.18449106934070514,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,6,299.2304922739665,297.3633840007166,295.9120635986328,8.0,0.19530474945459986,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,6,298.26394780476886,296.81807687547473,295.63547388712567,9.0,0.16535523098797356,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,25,297.1448491414388,296.11068061090293,294.7489077250163,10.0,0.03314398676354813,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,30,297.47751172383624,295.75483682420514,293.57145436604816,11.0,0.0029451602904337904,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,31,294.4672094980876,293.11500543163663,291.3154010772705,12.0,7.106656450517335E-5,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,27,298.1402956644694,294.6223173859299,290.1370258331299,1.0,0.009890024265743591,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,25,299.04363377888996,297.8524185362316,296.58436330159503,2.0,0.013830818627486252,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,24,300.3570092519124,297.79118435357196,291.43545214335126,3.0,0.06831404324473667,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,15,301.10604031880695,298.7108258141412,293.47950172424316,4.0,0.11007517180540205,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,6,301.06816482543945,299.16885027321433,297.4124062856038,5.0,0.15346563537847757,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,1,299.1982243855794,298.32457110087086,296.6958637237549,6.0,0.21238737043414346,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,3,299.6987870534261,297.55399995209075,295.6493746439616,7.0,0.2709907409529606,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
